id,Rings
90825,8.004119498181733
90826,5.4466395677434205
90827,4.01796828401218
90828,10.141865946609858
90829,10.946267200986581
90830,9.30389004714795
90831,8.25264541477622
90832,9.255641086059311
90833,11.782024470527517
90834,9.520668593808704
90835,9.221391105393112
90836,8.765259732867143
90837,5.209565988478985
90838,10.948634402692267
90839,8.283304824518938
90840,9.291294904758818
90841,11.390234809102607
90842,12.72551744858731
90843,10.578529489939106
90844,13.380110591079726
90845,10.930785165126501
90846,12.025744397720768
90847,6.911214170569157
90848,9.246965309758542
90849,9.527202294464141
90850,8.7587731715281
90851,12.857720564720022
90852,6.1315403951857625
90853,10.730749574801244
90854,11.686691622959192
90855,6.943997584337605
90856,8.751365269159608
90857,10.98784987902782
90858,11.61762961118194
90859,10.319167723444163
90860,13.053086989890625
90861,9.594940561559433
90862,11.420051700403667
90863,8.829249080824203
90864,8.719333134282103
90865,14.58861724472993
90866,15.60476499691438
90867,11.145042665981098
90868,12.234352308958007
90869,7.992991072215254
90870,11.938170677869504
90871,11.880696449364326
90872,15.888029410176767
90873,7.836266030587462
90874,14.120396543619416
90875,8.34677065851579
90876,10.323275117069356
90877,9.05834762022355
90878,7.882013050545725
90879,9.19936596836681
90880,8.068138559559703
90881,12.68365245405418
90882,10.716249137327873
90883,11.201916109329684
90884,12.336344603587058
90885,10.328505033722784
90886,13.58111759567802
90887,5.465360229190529
90888,9.032803849744441
90889,12.601034138100907
90890,10.381046091460146
90891,10.826630576639097
90892,11.209332981481875
90893,4.20090814500774
90894,11.37129183297495
90895,11.713444198488835
90896,6.535619002743624
90897,5.587434922085922
90898,5.989699844345547
90899,13.455429185394438
90900,11.06745918940059
90901,11.59474723217673
90902,8.404845774223919
90903,6.697917071532442
90904,7.120477303216138
90905,7.645772316928998
90906,7.459151619339629
90907,9.98224647438616
90908,4.394195107994143
90909,13.56143630222108
90910,9.262453849184773
90911,7.983101113338776
90912,17.595266279159816
90913,9.175425245011951
90914,9.173364137835955
90915,6.763428993715411
90916,8.83679884190015
90917,12.677279592531695
90918,7.4982065077488596
90919,8.754155001265312
90920,11.933254401190117
90921,6.816821842878064
90922,7.5646168641428435
90923,9.692783406889646
90924,9.8163115349813
90925,10.959432430824187
90926,10.20513749129007
90927,10.32872531289947
90928,13.40363724035154
90929,12.051501617647224
90930,10.727159105401197
90931,11.302322316101925
90932,14.031759459551091
90933,9.860751590808515
90934,13.679351968894027
90935,8.417744348162536
90936,10.148430957481777
90937,11.184297136262325
90938,9.320891986651413
90939,9.251523799075587
90940,8.051480348946004
90941,7.48519689570621
90942,5.4204652657394785
90943,12.857373174691148
90944,6.925144734905369
90945,9.38897571804581
90946,8.928556915543426
90947,10.26583840018272
90948,11.044474967535349
90949,12.801999012352843
90950,11.173060719778505
90951,9.453897851175807
90952,8.003998225945827
90953,7.1514874221400575
90954,10.864517178307926
90955,8.204843312852407
90956,8.226480011752294
90957,10.449522296230315
90958,3.9450877001147724
90959,7.2374666330843045
90960,11.057971715432387
90961,6.9836154442393505
90962,11.234457313815119
90963,5.478888620784933
90964,11.576309903374264
90965,6.457047808714999
90966,10.7368516695135
90967,9.671913959615642
90968,11.605603088707223
90969,9.893685288291726
90970,9.749346748054485
90971,7.438466282849632
90972,9.725823102741286
90973,10.568465099869782
90974,9.064989027996162
90975,10.96079875953026
90976,7.8703545552879834
90977,8.486175525338748
90978,6.465136140850314
90979,9.235445789153198
90980,8.618988600101165
90981,12.044267379348751
90982,12.864323312386771
90983,4.185291577632154
90984,9.235333381485422
90985,6.223439679811541
90986,12.800585095120718
90987,8.531928134929247
90988,8.4144698171271
90989,11.940028994298872
90990,9.276534455888147
90991,8.151088278267816
90992,4.717118373072592
90993,9.006026863867444
90994,12.432191110759186
90995,7.087131812004914
90996,14.94893357639594
90997,9.355943974947731
90998,6.894425741777571
90999,6.01135423593856
91000,11.6017907353565
91001,7.411324305336082
91002,8.662864401606296
91003,10.906471650217021
91004,9.765584996866862
91005,7.702208295542015
91006,12.182900084931623
91007,8.082278319369824
91008,7.693504756805861
91009,11.476561363106814
91010,9.790709956893004
91011,10.114121192606186
91012,8.89950508479999
91013,10.156273026064996
91014,8.999863295093334
91015,9.20827058831147
91016,7.3832402052616874
91017,12.107056360804684
91018,7.24769865847764
91019,11.109326688642657
91020,8.066084391166726
91021,10.966322314461717
91022,8.39959567055367
91023,5.196110436941523
91024,6.799602250178521
91025,11.584231271794021
91026,8.81639836263904
91027,7.344646073160183
91028,11.335822432988232
91029,10.504823202508092
91030,8.616287523244715
91031,8.451156125303273
91032,6.864906270133065
91033,4.443946458843202
91034,10.303052945992142
91035,8.931402976386046
91036,12.573010125815438
91037,7.0627791692644735
91038,12.803610260224751
91039,11.404311093780063
91040,8.876245525634092
91041,7.67943810648282
91042,10.294106008014953
91043,11.856130834238776
91044,7.421365857238538
91045,7.8800464794773095
91046,8.000685575933195
91047,6.914177085830113
91048,10.455499052199844
91049,9.996459335798695
91050,10.385509620951435
91051,8.718049291206126
91052,10.772456729230017
91053,10.759682277782048
91054,8.238351660738784
91055,7.289998670260816
91056,12.67842585743466
91057,10.676696262192474
91058,15.751562704828707
91059,13.069010285139484
91060,9.369676244801042
91061,7.953582378873747
91062,14.412003080861423
91063,8.397741234212674
91064,9.96730699525735
91065,9.139928501785965
91066,9.280295342596151
91067,8.883542183148883
91068,10.595983251242384
91069,8.799317666052906
91070,8.112747278816396
91071,7.854998356776763
91072,5.207405126373968
91073,6.13623102116285
91074,13.433656404969959
91075,7.115742106628174
91076,11.333900216219302
91077,7.884871534400455
91078,6.573669517310835
91079,7.22489621166134
91080,8.755619112727638
91081,7.516739126873468
91082,9.62517746780535
91083,10.412093533577647
91084,7.88510499091495
91085,11.990842934797296
91086,10.961629552589008
91087,11.822445566250385
91088,9.253798276837529
91089,9.356827174150077
91090,10.899132581761371
91091,8.929551325324734
91092,10.257374951207677
91093,7.0350626663140705
91094,6.291342802085889
91095,10.780253040377717
91096,11.687504521980758
91097,15.824312307366608
91098,7.029246775753359
91099,6.6721134581842385
91100,9.532265321658706
91101,11.638483507207946
91102,7.661332592810574
91103,9.004045322588318
91104,9.34268977946041
91105,16.26615397275984
91106,12.17331478264555
91107,6.390646758067401
91108,10.593594300570413
91109,11.198440724795576
91110,13.45435483012705
91111,8.298957869176327
91112,8.554868595250676
91113,10.127993635576885
91114,5.998501329531356
91115,10.455342781884438
91116,6.161662666441887
91117,8.514057545481121
91118,6.611659419386425
91119,8.208509347639529
91120,9.249399901161384
91121,8.943330831147616
91122,6.277315442189343
91123,9.205010870669852
91124,13.62011578317619
91125,7.9525779060737065
91126,8.292941726539551
91127,6.334873772869309
91128,6.7594648226799965
91129,8.777461039632286
91130,8.972185402622552
91131,8.183795951340509
91132,11.70608156914403
91133,10.944189488122435
91134,9.781135734840504
91135,7.1889393099957815
91136,9.88476009811512
91137,11.130254587609777
91138,7.925158287611007
91139,8.683375526220512
91140,8.75958220267358
91141,8.916513254889622
91142,10.719379589921182
91143,6.549044774930966
91144,10.471683180606531
91145,13.041039008401617
91146,5.443617572307025
91147,10.263594135970912
91148,12.13183934963297
91149,7.376414640724391
91150,14.724583602501351
91151,10.893964285771341
91152,8.976679803740018
91153,9.328574109448983
91154,7.382216488832139
91155,10.499166810049795
91156,6.656716388981595
91157,11.79800417379041
91158,9.612956357847386
91159,9.33437231323642
91160,8.820415886331414
91161,9.369840856262536
91162,10.892723953059855
91163,5.805054129090073
91164,8.739460484275472
91165,11.835012183746095
91166,9.923700975716875
91167,8.590189019458586
91168,16.047412748483463
91169,8.947456248671283
91170,6.946579198597023
91171,8.73483115957661
91172,9.07330604096927
91173,12.665995917295168
91174,6.360400551379352
91175,9.491554072826641
91176,10.991230629821825
91177,11.128477599762872
91178,4.409307366344632
91179,14.146894387702892
91180,12.245843941393918
91181,9.271428054736715
91182,10.594929091488371
91183,7.084279224262502
91184,6.699471632915642
91185,11.32746005553242
91186,9.500356053946875
91187,9.300929094477073
91188,9.374957688927333
91189,11.299463219020625
91190,5.617386520699243
91191,8.31862901638683
91192,12.493669444786235
91193,7.93111525926885
91194,7.821403331444355
91195,7.875858495325366
91196,8.301000282347974
91197,8.31114647204357
91198,6.797580138370382
91199,7.0527041525571175
91200,9.784258127645703
91201,9.569903563426937
91202,12.786126120783267
91203,7.834865953412304
91204,7.1127847654102165
91205,16.732370434603258
91206,11.219134603829342
91207,12.892387845109324
91208,9.977216132894863
91209,9.840199232654777
91210,6.429388967599364
91211,10.32430708845435
91212,9.12135661110523
91213,5.971898569512779
91214,13.232994560621913
91215,8.604141473733405
91216,5.310891295199017
91217,8.177191363614048
91218,9.128565835010047
91219,9.786764341030516
91220,10.246401791729296
91221,6.870914336006522
91222,13.242601522384405
91223,10.934321343778961
91224,9.63651503780366
91225,10.16130706254292
91226,11.481788496877897
91227,6.766967801537165
91228,8.950513436272665
91229,9.493718678213343
91230,10.494436405669195
91231,12.88832572179285
91232,7.025894542256413
91233,14.339436766020604
91234,7.342496630473059
91235,9.058200127710643
91236,9.491317937025203
91237,7.311167766168333
91238,8.108997838986813
91239,8.544252309387213
91240,8.739934876059744
91241,11.536268717668733
91242,9.888834981233153
91243,10.543261203850486
91244,12.186799997287315
91245,11.5437368856012
91246,6.937662848000726
91247,9.334791065902765
91248,10.823339741822505
91249,11.289988021649037
91250,7.276497188201068
91251,12.550251159640963
91252,10.535473198001847
91253,7.820225184702396
91254,6.858858519310857
91255,12.60655800926712
91256,10.176584123107865
91257,7.12977861685623
91258,7.904163458932212
91259,14.247634797389074
91260,10.258818158068095
91261,8.314390056778178
91262,8.997303591849146
91263,6.0548589890054725
91264,8.91242973532251
91265,6.875458463511302
91266,10.10298599224782
91267,7.7654042185708985
91268,7.119706749928158
91269,11.461673420918828
91270,16.874015463171347
91271,6.84136224080923
91272,8.792250070875468
91273,14.057063941353464
91274,10.34044084439377
91275,9.261859248301974
91276,12.19198130213934
91277,10.43486563282685
91278,11.026634267745408
91279,8.317891492073954
91280,8.68196452225637
91281,7.227320229239439
91282,11.0651782642191
91283,9.670858633986759
91284,9.130846717653954
91285,9.456520777820725
91286,8.528062702398282
91287,9.401214675699647
91288,9.589706442583218
91289,9.148402628354912
91290,7.339187965544262
91291,7.181543710360463
91292,16.290646155212197
91293,9.61106687960531
91294,8.861704538237223
91295,14.201087869590317
91296,9.381085617574184
91297,11.240099868281064
91298,16.507538743555795
91299,7.71927471040051
91300,7.886008333155955
91301,8.821711735956724
91302,9.244194945191305
91303,9.381227007155864
91304,10.929767264738304
91305,10.126143553963347
91306,5.834577204656768
91307,9.135251680518847
91308,10.543997887905393
91309,12.42252826802936
91310,12.03740157893054
91311,8.203118867695492
91312,10.148446258306537
91313,9.372516270494648
91314,6.393879549411712
91315,8.913907019282284
91316,7.307890806795424
91317,9.660163951586458
91318,8.184532314174069
91319,7.39131126061732
91320,8.18753743895459
91321,7.8951677737448716
91322,4.356838746669741
91323,9.00078873209574
91324,7.132747476896256
91325,7.164369822463822
91326,10.747575875012558
91327,14.924992772138554
91328,10.582265900324018
91329,10.098962012072262
91330,10.345819129916327
91331,9.301184753014969
91332,15.19216158173339
91333,8.377938450338712
91334,10.098916277704785
91335,4.154589614192759
91336,13.576601315996466
91337,10.460814974709793
91338,9.977845959297749
91339,10.720003158109414
91340,7.496946509643987
91341,6.134352701004927
91342,9.786493618244906
91343,7.214729699947489
91344,6.657824007260694
91345,7.346468977632702
91346,7.739580001440185
91347,12.192512570148837
91348,9.295896106067405
91349,9.94919983274479
91350,4.000642651703696
91351,11.901548313351993
91352,9.036192496578717
91353,10.369786527075117
91354,9.16203774367182
91355,7.218378393324269
91356,11.83327887530921
91357,10.841223094715735
91358,16.62134617868284
91359,11.133522267692072
91360,5.806426108922368
91361,9.483627518833142
91362,8.474920558049002
91363,11.464906601449394
91364,8.760134174111696
91365,8.644745635744771
91366,9.6757922081737
91367,11.250250072380705
91368,7.0190170250213235
91369,8.987784452408274
91370,10.377814721050669
91371,8.245096525368782
91372,6.818487402081316
91373,11.28786066972462
91374,6.534752682191102
91375,8.809997644566778
91376,8.43402757529178
91377,9.773604114847728
91378,11.003562077557632
91379,7.130981366681587
91380,9.25790326690979
91381,10.44257907750852
91382,4.383229009157923
91383,7.177447019810156
91384,8.499863905800948
91385,10.978984683475598
91386,9.414335848031767
91387,10.912585073238255
91388,11.658166668762888
91389,5.988287195997909
91390,7.647139548386443
91391,7.464006890689305
91392,11.581369409421963
91393,8.905094477573144
91394,9.587232501472226
91395,10.426498625182886
91396,9.962106932761868
91397,11.37266769059309
91398,11.794469477529194
91399,7.856392220846171
91400,6.486619174778197
91401,9.09952996816315
91402,12.40952203130248
91403,4.6895879341350275
91404,9.019703950570339
91405,11.164011360737064
91406,12.497274040537539
91407,7.470642005950555
91408,8.093848836236686
91409,11.857753791322065
91410,9.142318875511581
91411,10.898544295482383
91412,13.325179704845647
91413,8.959291116839536
91414,8.238290092245895
91415,9.069995390882998
91416,9.21592363753966
91417,9.103338469896608
91418,12.851892117267418
91419,11.744629771344519
91420,11.95021880623728
91421,9.565316602949547
91422,9.547612474893302
91423,13.61821565424101
91424,7.126199426430047
91425,9.53458959331213
91426,7.692346810249699
91427,8.613677861448892
91428,9.929377590571097
91429,7.563227643453375
91430,13.7341250318496
91431,6.544319636612585
91432,16.913620565640837
91433,7.143054714746144
91434,11.236510346413336
91435,10.476550307714273
91436,12.257078580970948
91437,11.660688823311434
91438,8.23799765453595
91439,12.792577947876563
91440,12.719090899851466
91441,7.378802795410955
91442,9.999828037652662
91443,15.234087635597799
91444,10.907258118968194
91445,9.37888385653062
91446,6.585204977874689
91447,16.020327867034688
91448,7.020921544631506
91449,10.299502000318345
91450,14.445797498433187
91451,12.497042644270188
91452,10.567564600641923
91453,8.124635293751645
91454,9.723288105008605
91455,16.551181157790754
91456,10.849179691210159
91457,6.334403928407363
91458,9.22080905234607
91459,10.09547000823268
91460,10.226568774162429
91461,10.628687295055233
91462,8.20413541613015
91463,11.176737458288796
91464,9.049917152428598
91465,9.506389742534687
91466,10.221014544710336
91467,17.037023136872325
91468,10.928331883077226
91469,12.454323051659005
91470,7.494918011578044
91471,10.20423183340338
91472,4.185218662286557
91473,9.481840202460509
91474,11.074533521895134
91475,9.554906971869453
91476,13.454448926257843
91477,7.100232168376358
91478,8.41289558669952
91479,4.357736520211517
91480,12.12331031977534
91481,14.77923986726266
91482,9.339354076151292
91483,8.065629515380822
91484,6.230624211550807
91485,9.662984609008955
91486,9.827866293017195
91487,9.104077491267448
91488,12.704137615769822
91489,13.916139165144044
91490,10.290496012374708
91491,7.423051529786946
91492,9.817244324593968
91493,7.420070808791587
91494,10.752866775355194
91495,10.380454930282069
91496,9.769904696441335
91497,7.8823060593427545
91498,7.761778027889578
91499,9.443963260678975
91500,9.450198587893583
91501,10.126866207334531
91502,10.196272734548412
91503,9.215490332481618
91504,7.864926816474107
91505,7.7089150932273185
91506,11.587396668146795
91507,11.44978426065385
91508,8.487744658913137
91509,10.653010488186212
91510,11.515235357089235
91511,11.296923955963964
91512,9.526750785146978
91513,8.282800867854993
91514,7.739758107152463
91515,9.385915364424429
91516,9.765230735606675
91517,4.261205058350211
91518,10.728886380563853
91519,6.898051289570099
91520,6.857310106891032
91521,11.51755246037688
91522,7.834739967573013
91523,11.47815334048351
91524,7.024406971281429
91525,11.498267779459622
91526,8.162237143337922
91527,8.447623561054986
91528,12.796218061820236
91529,10.230713958560015
91530,7.010731045492713
91531,10.041842048798129
91532,14.648993521432189
91533,15.091256034266873
91534,8.600884627680674
91535,8.551964140480996
91536,9.566401335586862
91537,12.209441865034782
91538,7.839445933250463
91539,8.62402570285434
91540,11.635550812988715
91541,8.839837819880643
91542,10.583467482221662
91543,17.35718537960127
91544,9.243196975043258
91545,7.206878142904012
91546,12.10085392626971
91547,9.039402800677008
91548,10.504833670595133
91549,8.149838014510419
91550,8.735186285878841
91551,8.645510260704855
91552,9.586345490775896
91553,9.956581083870518
91554,6.5064440009486155
91555,7.882982021146111
91556,5.82426204124195
91557,11.154618514878358
91558,14.728765890295117
91559,8.073237518596763
91560,9.085656166265762
91561,9.590226908484352
91562,9.48402987859064
91563,7.461583420354037
91564,10.982999224826873
91565,12.45631165548193
91566,5.920430177012174
91567,9.392297226493147
91568,11.111257351970098
91569,3.9784910823903017
91570,9.658989224814421
91571,9.094947339660745
91572,11.160506219789095
91573,8.07560463045886
91574,10.323500222730722
91575,9.932243200647523
91576,9.031443011606061
91577,10.671767257970396
91578,8.669784330047015
91579,10.458533286496786
91580,10.744378828901676
91581,10.488216830449703
91582,10.55400037213718
91583,8.846128248394372
91584,9.131475042405068
91585,11.410711102457116
91586,12.066728999965779
91587,6.375513182893373
91588,10.6514789795104
91589,5.649258933398399
91590,10.43122510391657
91591,5.4035477996517605
91592,7.189743483121799
91593,5.39787232599678
91594,8.113121866957838
91595,8.020031367021172
91596,7.023687850006464
91597,9.309637955653379
91598,10.92336086299048
91599,11.20829363325553
91600,9.088902327912622
91601,6.56678616470662
91602,11.128290589091028
91603,8.201980630863721
91604,9.639137610288392
91605,8.346896175163744
91606,10.158747773129948
91607,8.379708830889909
91608,7.351287091977461
91609,15.383892500103393
91610,9.539727794790574
91611,9.467253926379898
91612,11.871258003201813
91613,9.800794017743371
91614,11.492171786864281
91615,9.406246789017795
91616,8.614869794793579
91617,6.593396530150723
91618,9.02484108754619
91619,9.287405936973554
91620,6.396272268851066
91621,9.968736466939998
91622,8.47497469709076
91623,17.680585304240225
91624,8.609989617351767
91625,6.095816754000872
91626,9.590611844444064
91627,9.938111641413721
91628,11.111652076900215
91629,9.94242304447874
91630,10.727685450302069
91631,8.445152106550506
91632,10.058122901403912
91633,11.6513497487332
91634,7.530340399125395
91635,9.484170820949734
91636,6.934446583303238
91637,10.683553356822616
91638,10.863214875269202
91639,9.720538846768514
91640,8.453958281863658
91641,5.645860662019163
91642,10.659434694364935
91643,8.689561217529842
91644,10.368177822797454
91645,5.8180579704787805
91646,5.688890011806153
91647,12.909122120624412
91648,8.782641066989118
91649,10.38508185322582
91650,9.094601198101966
91651,8.320374595972794
91652,9.701596812876192
91653,7.2010724040586584
91654,6.483714581613281
91655,13.737570121925607
91656,5.4295848572454455
91657,7.555292618990267
91658,6.268279838292774
91659,9.967047327428782
91660,10.299577008204995
91661,8.924108412238475
91662,7.301134548637078
91663,4.121423650744006
91664,9.877185294838394
91665,8.600997511606108
91666,15.26604092168223
91667,6.549043719635598
91668,18.46636766099555
91669,9.581807134913516
91670,7.1988268296113205
91671,7.505322997411424
91672,7.237312289774561
91673,10.089116691469284
91674,10.82400880179363
91675,10.576840025927144
91676,9.50964397004798
91677,14.286449928890196
91678,6.282942784512481
91679,9.566412600332601
91680,12.875714471857634
91681,10.756191942305524
91682,8.379449638636745
91683,4.5370831594669925
91684,10.000931638690322
91685,7.163523877588778
91686,8.551494029851984
91687,10.237693320972006
91688,17.123048255966474
91689,9.815773569855843
91690,7.5599348092387615
91691,4.849189551994485
91692,11.986919141342867
91693,9.547734538229873
91694,9.447966503508063
91695,7.45976363896294
91696,7.063530087011735
91697,9.388302037501772
91698,3.963459454952196
91699,10.593898706092192
91700,7.82297024418823
91701,11.634037778481277
91702,10.511990785677126
91703,10.460655524695973
91704,7.699372231024649
91705,7.483511480014704
91706,8.964359281381313
91707,9.440133174780893
91708,11.21146885812561
91709,11.340590443454035
91710,10.193734634827695
91711,15.308413477748587
91712,11.055721236546942
91713,14.015535564973113
91714,13.333233225681315
91715,10.233151506119503
91716,13.614781456002872
91717,12.017932254155685
91718,10.219091953668952
91719,13.168242796939625
91720,9.787563816830634
91721,10.828428884886586
91722,9.041129604596785
91723,14.430193914962949
91724,7.152135957217768
91725,12.59513836111742
91726,8.521818511181717
91727,4.4008825357004575
91728,8.518580324337174
91729,12.659901927498016
91730,9.70847583792388
91731,15.096522038467832
91732,7.109026571060923
91733,11.477962843298423
91734,12.310913731934262
91735,7.6550461025167404
91736,6.214179751093763
91737,8.159433431688045
91738,8.90044414880503
91739,10.24533074840578
91740,12.721782005454758
91741,9.466965138605254
91742,9.965349126425808
91743,8.271598894663496
91744,9.444627989021555
91745,7.8729366833450705
91746,12.392936418446423
91747,8.060113851149934
91748,10.98036896886397
91749,14.709568548420323
91750,8.909035351459739
91751,6.081200661693749
91752,5.95092551888186
91753,7.015241438032696
91754,11.439653554245083
91755,8.186184986882365
91756,9.78705974295243
91757,10.904312270230923
91758,10.530360945654387
91759,10.117290902252794
91760,14.138554187974085
91761,7.911422270005696
91762,10.026538770922015
91763,4.776435401161534
91764,10.847933555668837
91765,9.920880211070699
91766,7.730045053838207
91767,8.28118297043873
91768,10.272050657787739
91769,13.619431304080814
91770,6.706905248939347
91771,14.109660526983356
91772,9.170617256361238
91773,9.64723091554651
91774,11.636900738465636
91775,5.888880529568089
91776,11.02105112695212
91777,4.357793406243609
91778,15.218271691713351
91779,9.171118891909305
91780,6.719579913494877
91781,9.04214559055156
91782,12.947592277453666
91783,9.616971303704329
91784,8.464685525836114
91785,11.347659166267512
91786,9.1722256052388
91787,11.741536612769574
91788,12.1473215134459
91789,9.26850097258297
91790,10.883148110010495
91791,6.990106533859426
91792,5.694526175079994
91793,10.718635052159456
91794,9.905893842668183
91795,16.445551505938102
91796,7.2896761384754925
91797,14.066897400861382
91798,7.88304220928678
91799,13.074284029144257
91800,10.772734912698617
91801,8.847843926085185
91802,10.620373424861297
91803,6.1088970911194345
91804,7.134813434991406
91805,13.355108944403632
91806,7.626959568824409
91807,5.6872942825001
91808,10.304924517801217
91809,10.425061426867199
91810,12.134147752364699
91811,10.72753369417666
91812,6.9284027142604865
91813,7.4479804295470675
91814,10.959152822256629
91815,9.925654291824316
91816,8.895592774797695
91817,7.307016572399489
91818,7.070865091448439
91819,6.084316040503253
91820,9.0485983131171
91821,5.81835904983217
91822,10.258386046988655
91823,12.305588071859987
91824,7.168745143727168
91825,9.165448376795979
91826,7.80169294261286
91827,9.689519837157535
91828,8.876043099240686
91829,12.183407195773176
91830,6.90130436293737
91831,8.64009427846441
91832,7.258257373310023
91833,9.255124457811174
91834,10.353098479773683
91835,5.516825585982585
91836,7.473825822163855
91837,8.62118684627252
91838,8.623886415891945
91839,11.40732309451127
91840,7.450638535114422
91841,9.570156838045477
91842,7.1555950281336695
91843,11.408172478672988
91844,4.736737868275409
91845,11.853597055684602
91846,9.984673214480216
91847,6.612274610642478
91848,9.79211688931686
91849,14.936029891923905
91850,9.068064108202883
91851,10.283592474851265
91852,14.62840588573781
91853,9.460709766310508
91854,6.894772537071952
91855,9.37881343340005
91856,8.380601563318667
91857,7.7994791878936685
91858,9.121914658968967
91859,9.027293649645838
91860,8.813780846642311
91861,7.383544768925452
91862,9.064812572505591
91863,7.16272026826231
91864,4.434457500919743
91865,12.599270340766013
91866,6.9025329305293734
91867,10.448628759965313
91868,8.884854701235422
91869,8.74314786143567
91870,11.03993447771649
91871,11.102076317974397
91872,5.07325455059124
91873,12.42700194489165
91874,9.995438570691126
91875,5.801417779203166
91876,8.846832617307706
91877,8.325015585314262
91878,10.077283795288265
91879,6.687289967829083
91880,10.479450782745204
